ticker,period,period_type,source_document_type,source_url,final_url,local_path,file_hash,page_number,numeric_density,numeric_token_count,finance_anchor_hits,negative_keyword_hits,prose_ratio,finance_page_score,page_status,reject_reason,text_preview
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,60,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,61,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,62,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,63,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,64,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,65,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,66,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,67,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,68,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,69,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,70,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,71,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,72,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,73,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,74,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,75,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,76,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,77,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,78,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,79,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,80,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,81,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,82,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,83,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,84,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,85,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,86,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,87,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,88,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,89,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,90,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,91,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,92,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,93,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,94,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,95,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,96,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,97,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,98,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,99,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,100,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,101,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,102,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,103,0.0,0,0,0,1.0,-2.0,NON_FINANCE_NUMERIC_PAGE,INSUFFICIENT_FINANCE_ANCHORS,
PVS,2025-Q4,quarter,financial_statement,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Hop nhat Q4 2025_web.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Hop%20nhat%20Q4%202025_web.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,104,0.0148,9,2,1,0.9159,5.5366,NON_FINANCE_NUMERIC_PAGE,NEGATIVE_FINANCE_PAGE_SIGNALS,"BCTC hӧp nhҩt Quý 4/2025 so vӟi Quý 4/2024. Explanation of fluctuations in net profit after tax of the Consolidated financial statements for the 4th Quarter of 2025 compared to the 4th Quarter of 2024. TP. H͛ Chí Minh, ngày tháng 01 năm 2026 Kính gӱi: - Ӫy ban Chӭng khoán Nhà Nѭӟc The State Securities Commission - Sӣ Giao dӏch Chӭng khoán Hà Nӝi Hanoi Stock"
