ticker,period,period_type,field_name,value_vnd,raw_value,unit_raw,unit_multiplier,currency,source_category,source_name,source_url,final_url,local_path,file_hash,page_number,table_index,row_index,raw_label,raw_context,parser_name,parse_status,confidence_raw,manual_review_required,review_reason,fetch_time,notes
PVS,2025-Q3,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE EN_BCTC Hop nhat_Quy 3.2025.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE%20EN_BCTC%20Hop%20nhat_Quy%203.2025.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_4725c9bda835de61.pdf,4725c9bda835de617ef59cb8c933eae12f8d365aca8c0afaadfadfae530d33e1,,,,,,official_python_pdf_text_line_parser_01if_patch2,DOCUMENT_NOT_TEXT_EXTRACTABLE,low,True,NO_TEXT_EXTRACTED_NO_OCR,2026-06-07T07:05:19+00:00,no values inferred or fabricated
PVS,2025-Q3,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE EN_BCTC Hop nhat_Quy 3.2025.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE%20EN_BCTC%20Hop%20nhat_Quy%203.2025.pdf,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_4725c9bda835de61.pdf,4725c9bda835de617ef59cb8c933eae12f8d365aca8c0afaadfadfae530d33e1,,,,,,official_python_pdf_text_line_parser_01if_patch2,TABLE_EXTRACTION_UNAVAILABLE,low,True,NO_TABLE_BACKEND_OR_NO_TABLES_EXTRACTED,2026-06-07T07:05:19+00:00,no values inferred or fabricated
SSI,2025-Q3,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.ssi.com.vn/upload/files/IR/SSI_Bao_cao_tai_chinh_hop_nhat_Quy_3_nam_2025%20(1).pdf,https://www.ssi.com.vn/upload/files/IR/SSI_Bao_cao_tai_chinh_hop_nhat_Quy_3_nam_2025%20(1).pdf,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_01d6b4d89d9bad8f.pdf,01d6b4d89d9bad8f7090f0ac66433fad2926ed961e150343a248f2293d0bfe06,,,,,,official_python_pdf_text_line_parser_01if_patch2,DOCUMENT_NOT_TEXT_EXTRACTABLE,low,True,NO_TEXT_EXTRACTED_NO_OCR,2026-06-07T07:05:21+00:00,no values inferred or fabricated
SSI,2025-Q3,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.ssi.com.vn/upload/files/IR/SSI_Bao_cao_tai_chinh_hop_nhat_Quy_3_nam_2025%20(1).pdf,https://www.ssi.com.vn/upload/files/IR/SSI_Bao_cao_tai_chinh_hop_nhat_Quy_3_nam_2025%20(1).pdf,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_01d6b4d89d9bad8f.pdf,01d6b4d89d9bad8f7090f0ac66433fad2926ed961e150343a248f2293d0bfe06,,,,,,official_python_pdf_text_line_parser_01if_patch2,TABLE_EXTRACTION_UNAVAILABLE,low,True,NO_TABLE_BACKEND_OR_NO_TABLES_EXTRACTED,2026-06-07T07:05:21+00:00,no values inferred or fabricated
NLG,2025-Q2,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-hop-nhat-en.pdf,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-hop-nhat-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_fa0f45875eaf46be.pdf,fa0f45875eaf46be960a14bb2fda4b0642e22c585c0a97adc5fba1760f765150,,,,,,official_python_pdf_text_line_parser_01if_patch2,DOCUMENT_NOT_TEXT_EXTRACTABLE,low,True,NO_TEXT_EXTRACTED_NO_OCR,2026-06-07T07:05:22+00:00,no values inferred or fabricated
NLG,2025-Q2,quarter,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-hop-nhat-en.pdf,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-hop-nhat-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_fa0f45875eaf46be.pdf,fa0f45875eaf46be960a14bb2fda4b0642e22c585c0a97adc5fba1760f765150,,,,,,official_python_pdf_text_line_parser_01if_patch2,TABLE_EXTRACTION_UNAVAILABLE,low,True,NO_TABLE_BACKEND_OR_NO_TABLES_EXTRACTED,2026-06-07T07:05:22+00:00,no values inferred or fabricated
PVS,2026-Q1,quarter,total_assets,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/658 PTSC-BTK.pdf,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/658%20PTSC-BTK.pdf,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,2,1,16,total assets whic h signed w ithin th e year (as p er The Consolidated Financial,total assets | whic | h signed w | ithin th | e year | (as p | er The | Consolidated | Financial,official_python_pdf_table_row_parser_01if_patch2,FIELD_VALUE_AMBIGUOUS,low,True,FIELD_VALUE_NOT_FOUND,2026-06-07T07:05:46+00:00,normalized from python-native pdf table cells; no OCR; no missing values inferred or zero-filled
NLG,2025,annual,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-hop-nhat-en.pdf,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-hop-nhat-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_32478ad3f1aaf25f.pdf,32478ad3f1aaf25f0cf3853fdcad6a8b9d3142bbb873fdb54c617fbc85f2909a,,,,,,official_python_pdf_text_line_parser_01if_patch2,DOCUMENT_NOT_TEXT_EXTRACTABLE,low,True,NO_TEXT_EXTRACTED_NO_OCR,2026-06-07T07:05:47+00:00,no values inferred or fabricated
NLG,2025,annual,,,,,,,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-hop-nhat-en.pdf,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-hop-nhat-en.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_32478ad3f1aaf25f.pdf,32478ad3f1aaf25f0cf3853fdcad6a8b9d3142bbb873fdb54c617fbc85f2909a,,,,,,official_python_pdf_text_line_parser_01if_patch2,TABLE_EXTRACTION_UNAVAILABLE,low,True,NO_TABLE_BACKEND_OR_NO_TABLES_EXTRACTED,2026-06-07T07:05:47+00:00,no values inferred or fabricated
NLG,2025,annual,revenue,,,billion VND,1000000000,VND,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,1,1,"7,196 6,657 5 Revenue NPAT","7,196 6,657 5 Revenue NPAT",official_python_pdf_table_row_parser_01if_patch2,FIELD_LABEL_AMBIGUOUS,low,True,FIELD_LABEL_NOT_EXPLICIT,2026-06-07T07:05:56+00:00,normalized from python-native pdf table cells; no OCR; no missing values inferred or zero-filled
NLG,2025,annual,revenue,,,billion VND,1000000000,VND,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,4,20,85%. The remaining revenue mainly cam e from,85%. The | remaining | revenue mainly cam | e from,official_python_pdf_table_row_parser_01if_patch2,FIELD_VALUE_AMBIGUOUS,low,True,FIELD_VALUE_NOT_FOUND,2026-06-07T07:05:56+00:00,normalized from python-native pdf table cells; no OCR; no missing values inferred or zero-filled
NLG,2025,annual,equity,,,billion VND,1000000000,VND,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,4,21,"construction services, project management, an d equity","construction | services, | project management, an | d equity",official_python_pdf_table_row_parser_01if_patch2,FIELD_VALUE_AMBIGUOUS,low,True,FIELD_VALUE_NOT_FOUND,2026-06-07T07:05:56+00:00,normalized from python-native pdf table cells; no OCR; no missing values inferred or zero-filled
NLG,2025,annual,revenue,,,billion VND,1000000000,VND,official_company_document,official_python_pdf_parser_01if_patch2,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf/,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,4,32,Revenue NPAT attributable,Revenue NPAT | attributable,official_python_pdf_table_row_parser_01if_patch2,FIELD_VALUE_AMBIGUOUS,low,True,FIELD_VALUE_NOT_FOUND,2026-06-07T07:05:56+00:00,normalized from python-native pdf table cells; no OCR; no missing values inferred or zero-filled
