ticker,exchange,company_name,period,document_type,source_type,source_name,source_url,official_domain,candidate_origin,candidate_score,candidate_score_band,expected_file_type,consolidated_status,final_url,http_status,content_type,detected_file_type,local_path,file_hash,downloaded_at,download_status,document_confidence,manual_review_required,review_reason,notes
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate,https://fpt.com/-/media/project/fpt-corporation/fpt/ir/information-disclosures/year-report/2026/april/bctn-fpt-2025.pdf,fpt.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,unknown,https://fpt.com/-/media/project/fpt-corporation/fpt/ir/information-disclosures/year-report/2026/april/bctn-fpt-2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_5d9260dace57a7a3.pdf,5d9260dace57a7a3e5928e9d247c878d7667786fffeb2d7ace87aa7a9bca082f,2026-06-06T13:15:09+00:00,DOWNLOADED,high,False,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
KDH,HOSE,Khang Dien,2026-Q1,financial_statement,company_ir,Khang Dien financial statements 01ID_PATCH1 candidate,https://www.khangdien.com.vn/wp-content/uploads/2026/04/20260429-kdh-bctc-cong-ty-me-q12026-giai-trinh-trong-tm-sign.pdf,khangdien.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.khangdien.com.vn/wp-content/uploads/2026/04/20260429-kdh-bctc-cong-ty-me-q12026-giai-trinh-trong-tm-sign.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\kdh_2026_q1_financial_statement_247374121dda8712.pdf,247374121dda8712967d53a281f385e1bfabdaee28d4facc808aabe8667efce9,2026-06-06T13:15:23+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2026-Q1,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2026/04/20260424-NLG-Bao-cao-tai-chinh-Q1.2026-Rieng-EN.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2026/04/20260424-NLG-Bao-cao-tai-chinh-Q1.2026-Rieng-EN.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,2026-06-06T13:15:26+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2026-Q1,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/657 PTSC-BTK.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/657%20PTSC-BTK.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_3531bd73b2406e28.pdf,3531bd73b2406e28342e6cf44fb9a355d19fbdebccaa93e9d24a5fd746d65ca4,2026-06-06T13:15:30+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
SSI,HOSE,SSI Securities,2026-Q1,financial_statement,company_ir,SSI financial statements 01ID_PATCH1 candidate,https://www.ssi.com.vn/upload/files/IR/20260420_SSI_Bao_cao_tai_chinh_rieng_Quy_1_nam_2026(2).pdf,ssi.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ssi.com.vn/upload/files/IR/20260420_SSI_Bao_cao_tai_chinh_rieng_Quy_1_nam_2026(2).pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,2026-06-06T13:15:34+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2025-Q4,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2026/01/20260129-NLG-CBTT-Bao-cao-tai-chinh-Quy-4.2025-Rieng-EN-1.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2026/01/20260129-NLG-CBTT-Bao-cao-tai-chinh-Quy-4.2025-Rieng-EN-1.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,2026-06-06T13:15:38+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025-Q4,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC Cty me Quy 4 2025_web.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/BCTC%20Cty%20me%20Quy%204%202025_web.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,2026-06-06T13:15:44+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
SSI,HOSE,SSI Securities,2025-Q4,financial_statement,company_ir,SSI financial statements 01ID_PATCH1 candidate,https://www.ssi.com.vn/upload/files/IR/20260120_SSI_Bao_cao_tai_chinh_rieng_Quy_4_nam_2025.pdf,ssi.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ssi.com.vn/upload/files/IR/20260120_SSI_Bao_cao_tai_chinh_rieng_Quy_4_nam_2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,2026-06-06T13:15:48+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2025,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-rieng-en.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-rieng-en.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,2026-06-06T13:15:52+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC Cong ty me 6T %C4%90N2025 SKT.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC%20Cong%20ty%20me%206T%20%C4%90N2025%20SKT.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,2026-06-06T13:15:57+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC Cong ty me nam 2024_SKT.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC%20Cong%20ty%20me%20nam%202024_SKT.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_7768ae595bc68afb.pdf,7768ae595bc68afb2f8dd3218797b34ed02458cf261fb5e023d98e6ac66e8389,2026-06-06T13:16:00+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
SSI,HOSE,SSI Securities,2025,financial_statement,company_ir,SSI financial statements 01ID_PATCH1 candidate,https://www.ssi.com.vn/upload/files/IR/Reports/20250814_SSI_Bao_cao_tai_chinh_rieng_soat_xet_ban_nien_2025.pdf,ssi.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ssi.com.vn/upload/files/IR/Reports/20250814_SSI_Bao_cao_tai_chinh_rieng_soat_xet_ban_nien_2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\ssi_2025_financial_statement_513737d0cb20948e.pdf,513737d0cb20948ec679f05e8d3bcf8decb81dfb81b36aba42ccd05aa961ae65,2026-06-06T13:16:03+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2025-Q3,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2025/10/20251029_NLG_CBTT-Bao-cao-tai-chinh-Quy-3.2025_Rieng_EN.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2025/10/20251029_NLG_CBTT-Bao-cao-tai-chinh-Quy-3.2025_Rieng_EN.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,2026-06-06T13:16:31+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025-Q3,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE_EN_BCTC Cong ty me_Quy 3.2025.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/VIE_EN_BCTC%20Cong%20ty%20me_Quy%203.2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,2026-06-06T13:16:36+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
SSI,HOSE,SSI Securities,2025-Q3,financial_statement,company_ir,SSI financial statements 01ID_PATCH1 candidate,https://www.ssi.com.vn/upload/files/IR/20251020_SSI_Bao_cao_tai_chinh_rieng_Quy_3_nam_2025.pdf,ssi.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ssi.com.vn/upload/files/IR/20251020_SSI_Bao_cao_tai_chinh_rieng_Quy_3_nam_2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,2026-06-06T13:16:39+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2025-Q2,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-rieng-en.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2025/07/20250725-nlg-cbtt-bao-cao-tai-chinh-quy-2-2025-rieng-en.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,2026-06-06T13:16:43+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025-Q2,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/1246 PTSC-BTK.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/1246%20PTSC-BTK.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,2026-06-06T13:16:48+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2026,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/2026/03/20260318-NLG-CBTT-Bao-cao-tai-chinh-nam-2025-da-kiem-toan-Rieng-EN.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/2026/03/20260318-NLG-CBTT-Bao-cao-tai-chinh-nam-2025-da-kiem-toan-Rieng-EN.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,2026-06-06T13:16:53+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
NLG,HOSE,Nam Long,2025-Q1,financial_statement,company_ir,Nam Long financial reports 01ID_PATCH1 candidate,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf,namlongvn.com,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf/,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,2026-06-06T13:16:58+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2024-Q4,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/2025 01 24_161 PTSC-BTK_CBTT Bao cao tai chinh Cong ty me Quy 4 2024.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/2025%2001%2024_161%20PTSC-BTK_CBTT%20Bao%20cao%20tai%20chinh%20Cong%20ty%20me%20Quy%204%202024.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_da4d85a0482e3bd0.pdf,da4d85a0482e3bd0aa8c816667c25c8f2b4cacab70611a3c5a793127fcb9ed81,2026-06-06T13:17:02+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2025-Q1,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/Webiste_BCTC Cong ty me_QUY 1.2025-VN.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/Webiste_BCTC%20Cong%20ty%20me_QUY%201.2025-VN.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,2026-06-06T13:17:05+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
PVS,HNX,PTSC,2026,financial_statement,company_ir,PTSC financial statements 01ID_PATCH1 candidate,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/2026 03 19_363 PTSC-BTK_CBTT BCTC Cty me Nam 2025.pdf,ptsc.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2026/2026%2003%2019_363%20PTSC-BTK_CBTT%20BCTC%20Cty%20me%20Nam%202025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,2026-06-06T13:17:08+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
SSI,HOSE,SSI Securities,2026,financial_statement,company_ir,SSI financial statements 01ID_PATCH1 candidate,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_rieng_nam_2025_da_kiem_toan.pdf,ssi.com.vn,REFINED_SEED_DIRECT,79,REVIEWABLE_CANDIDATE,pdf,standalone,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_rieng_nam_2025_da_kiem_toan.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,2026-06-06T13:17:12+00:00,DOWNLOADED,medium,True,STANDALONE_REVIEW_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; standalone/rieng candidate requires manual review; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE"
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,viglacera.com.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,2026-06-06T13:17:16+00:00,HTML_SNAPSHOT_SAVED,medium,True,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE"
VGC,HOSE,Viglacera,2026,annual_report,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/consolidated-financial-statements-and-explaination-q-i-2026.pdf,viglacera.com.vn,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,consolidated,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/consolidated-financial-statements-and-explaination-q-i-2026.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\vgc_2026_annual_report_8b6988fdda922aae.pdf,8b6988fdda922aaea76489eb036ddf460ad2f9dcaa74376536d56d03aed4af82,2026-06-06T13:17:19+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,viglacera.com.vn,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,2026-06-06T13:17:23+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
