balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason,stage,eligibility_status,demotion_reason,current_market_rank
501,501,BM9,UPCoM,Tiêu dùng không thiết yếu / Thương mại hàng không thiết yếu / Nhà phân phối,Tiêu dùng không thiết yếu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,501
502,502,BMC,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,53.4763,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,502
503,503,BMD,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,36.2048,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,503
504,504,BMF,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,29.5708,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,504
505,505,BMG,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,505
506,506,BMI,HOSE,Tài chính / Bảo hiểm / Bảo hiểm phi nhân thọ / Bảo hiểm phi nhân thọ,Tài chính,insurance,0.0,0.0,68.5879,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,506
507,507,BMJ,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,24.9971,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,507
508,508,BMK,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,508
509,509,BMN,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,40.834,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,509
510,510,BMP,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,68.0368,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,510
511,511,BMS,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,67.7723,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,511
512,512,BMV,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,28.9047,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,512
513,513,BNA,HNX,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,64.4549,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,513
514,514,BNW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,38.7006,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,514
515,515,BOT,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,69.4835,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,515
516,516,BPC,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,516
517,517,BPW,UPCoM,Tiện ích / Tiện ích / Nước,Tiện ích,non_financial,0.0,0.0,30.167,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,517
518,518,BQB,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,36.4912,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,518
519,519,BQP,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,519
520,520,BRC,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,44.0092,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,520
521,521,BRR,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,39.1845,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,521
522,522,BRS,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,46.356,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,522
523,523,BSA,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,50.5316,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,523
524,524,BSC,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,26.7894,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,524
525,525,BSD,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,525
526,526,BSG,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,34.0957,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,526
527,527,BSH,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,37.5112,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,527
528,528,BSI,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,70.1641,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,528
529,529,BSL,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,46.9338,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,529
530,530,BSP,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,35.1304,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,530
531,531,BSQ,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,33.6533,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,531
532,532,BSR,HOSE,Dầu khí / Dầu khí / Sản xuất Dầu khí / Sản xuất và Khai thác dầu khí,Dầu khí,non_financial,0.0,0.0,95.3475,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,532
533,533,BST,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,42.7343,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,533
534,534,BT1,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,31.8667,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,534
535,535,BT6,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,535
536,536,BTB,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,19.5337,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,536
537,537,BTC,UPCoM,Công nghiệp / Hàng hóa công nghiệp / Máy móc công nghiệp,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,537
538,538,BTD,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,34.5061,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,538
539,539,BTG,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,539
540,540,BTH,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Thiết bị điện,Công nghiệp,non_financial,0.0,0.0,47.6709,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,540
541,541,BTN,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,25.6593,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,541
542,542,BTP,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,58.5512,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,542
543,543,BTR,UPCoM,Công nghiệp / Vận tải / Hạ tầng giao thông,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,543
544,544,BTS,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,48.4725,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,544
545,545,BTT,HOSE,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Bán lẻ phức hợp,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,26.2524,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,545
546,546,BTU,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,38.7006,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,546
547,547,BTV,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,36.3019,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,547
548,548,BTW,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,17.3183,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,548
549,549,BUD,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,45.4877,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,549
550,550,BVB,UPCoM,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,79.0893,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,550
551,551,BVG,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,0.0,0.0,60.2421,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,551
