ticker,raw_rank,original_stage,new_stage,eligibility_status,demotion_reason,exchange,missing_market_flag,stale_price_flag,stale_days,trading_days_60d,avg_volume_60d,finance_quality_status,finance_core_metrics_present,finance_years_any_core_metric,finance_minimum_pass,finance_crosscheck_status,finance_confidence,manual_review_required
HCD,981,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HCI,982,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HCM,983,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HCT,984,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HD2,985,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HD6,986,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HD8,987,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDA,988,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDB,989,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDC,990,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDG,991,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDM,992,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDO,993,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDP,994,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDS,995,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HDW,996,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HEC,997,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HEJ,998,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HEM,999,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HEP,1000,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HES,1001,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HEV,1002,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HFB,1003,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HFC,1004,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HFX,1005,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGA,1006,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGC,1007,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGM,1008,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGR,1009,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGT,1010,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HGW,1011,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHB,1012,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHC,1013,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHG,1014,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHN,1015,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHP,1016,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHR,1017,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHS,1018,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HHV,1019,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HID,1020,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HIG,1021,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HII,1022,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HIO,1023,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HJC,1024,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HJS,1025,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HKB,1026,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HKP,1027,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HKT,1028,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLA,1029,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLB,1030,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLC,1031,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLD,1032,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLE,1033,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLG,1034,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLO,1035,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLR,1036,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLS,1037,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLT,1038,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HLY,1039,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMC,1040,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMD,1041,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMG,1042,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMH,1043,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMR,1044,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HMS,1045,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNA,1046,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNB,1047,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HND,1048,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNE,1049,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNF,1050,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNG,1051,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNI,1052,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNM,1053,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNP,1054,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNR,1055,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HNT,1056,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HOM,1057,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HOT,1058,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPA,1059,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPB,1060,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPD,1061,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPG,1062,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPH,1063,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPI,1064,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPM,1065,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPO,1066,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPP,1067,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPT,1068,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPW,1069,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HPX,1070,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HQC,1071,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HRB,1072,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HRC,1073,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HRT,1074,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSA,1075,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSG,1076,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSI,1077,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSL,1078,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSM,1079,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSP,1080,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HSV,1081,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HT1,1082,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTC,1083,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTE,1084,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTG,1085,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTH,1086,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTI,1087,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTK,1088,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTL,1089,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTM,1090,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTN,1091,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTP,1092,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTR,1093,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTT,1094,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTV,1095,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HTW,1096,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HU1,1097,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HU3,1098,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HU4,1099,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HU6,1100,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HUB,1101,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HUG,1102,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
HUT,1103,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
