balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason
1354,1354,NET,HNX,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng cá nhân,Hàng Tiêu dùng,non_financial,0.0,0.0,40.7904,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1354; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1355,1355,NFC,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,37.1082,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1355; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1356,1356,NGC,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1356; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1357,1357,NHA,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,65.8037,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1357; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1358,1358,NHC,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,21.124,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1358; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1359,1359,NHH,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,57.6673,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1359; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1360,1360,NHP,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1360; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1361,1361,NHT,HOSE,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng hóa giải trí / Đồ chơi,Hàng Tiêu dùng,non_financial,0.0,0.0,65.2204,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1361; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1362,1362,NHV,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Kim Loại màu,Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1362; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1363,1363,NJC,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,13.64,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1363; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1364,1364,NKG,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,0.0,0.0,83.2775,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1364; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1365,1365,NLG,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,82.3403,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1365; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1366,1366,NLS,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1366; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1367,1367,NNC,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,59.6686,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1367; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1368,1368,NNG,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,43.2564,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1368; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1369,1369,NNQ,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1369; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1370,1370,NNT,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,30.4432,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1370; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1371,1371,NO1,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,Công nghiệp,non_financial,0.0,0.0,58.1108,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1371; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1372,1372,NOS,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,0.0,0.0,40.2879,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1372; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1373,1373,NQB,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1373; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1374,1374,NQN,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,35.7991,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1374; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1375,1375,NQT,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1375; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1376,1376,NRC,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,74.7504,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1376; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1377,1377,NS2,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,34.3725,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1377; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1378,1378,NS3,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,47.9009,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1378; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1379,1379,NSC,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,34.8888,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1379; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1380,1380,NSG,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1380; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1381,1381,NSH,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Nhôm,Nguyên vật liệu,non_financial,0.0,0.0,61.7487,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1381; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1382,1382,NSL,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1382; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1383,1383,NSS,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1383; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1384,1384,NST,HNX,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Thuốc lá / Thuốc lá,Hàng Tiêu dùng,non_financial,0.0,0.0,45.352,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1384; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1385,1385,NT2,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,76.2221,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1385; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1386,1386,NTB,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1386; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1387,1387,NTC,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,46.7681,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1387; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1388,1388,NTF,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,23.384,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1388; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1389,1389,NTH,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,30.167,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1389; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1390,1390,NTL,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,74.4723,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1390; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1391,1391,NTP,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,63.3664,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1391; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1392,1392,NTT,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,26.7894,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1392; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1393,1393,NTW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,32.0729,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1393; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1394,1394,NUE,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,31.8667,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1394; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1395,1395,NVB,HNX,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,72.5487,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1395; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1396,1396,NVL,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,95.5914,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1396; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1397,1397,NVP,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1397; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1398,1398,NVT,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,51.1087,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1398; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1399,1399,NWT,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1399; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1400,1400,NXT,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,35.1304,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1400; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1401,1401,OCB,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,81.066,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1401; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1402,1402,OCH,HNX,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,71.3414,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1402; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1403,1403,ODE,UPCoM,Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Giải trí & Truyền thông,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,61.6949,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1403; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1404,1404,OGC,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Tài chính đặc biệt,Tài chính,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1404; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1405,1405,OIL,UPCoM,Dầu khí / Dầu khí / Sản xuất Dầu khí / Sản xuất và Khai thác dầu khí,Dầu khí,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1405; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1406,1406,ONE,HNX,Công nghệ Thông tin / Công nghệ Thông tin / Thiết bị và Phần cứng / Phần cứng,Công nghệ Thông tin,non_financial,0.0,0.0,39.5222,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1406; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1407,1407,ONW,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Dịch vụ giải trí,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1407; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1408,1408,OPC,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,53.5788,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1408; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1409,1409,ORS,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,84.4272,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1409; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1410,1410,PAC,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1410; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1411,1411,PAI,UPCoM,Viễn thông / Viễn thông / Viễn thông cố định / Viễn thông cố định,Viễn thông,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1411; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1412,1412,PAN,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1412; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1413,1413,PAP,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1413; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1414,1414,PAS,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1414; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1415,1415,PAT,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1415; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1416,1416,PBC,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1416; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
