ticker,source_page_url,source_snapshot_path,official_domain,candidate_url,candidate_scheme,candidate_domain,candidate_is_https,anchor_text,file_extension,candidate_document_type,period_guess,score,score_band,manual_review_required,reason,notes
HSG,https://hoasengroup.vn/vi/quan-he-co-dong/,data\raw\official_finance_documents\01ic\hsg_discovery_ir_page_5529ad5ae66340f3.html,hoasengroup.vn,https://hoasengroup.vn/vi/chi-tiet-tap-tin/hsg-bao-cao-thuong-nien-ndtc-2022-2023/,https,hoasengroup.vn,True,HSG – Báo cáo thường niên NĐTC 2022-2023,html,annual_report,DISCOVERY_REVIEW,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;ANNUAL_REPORT_KEYWORD_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/quan-he-co-dong/,data\raw\official_finance_documents\01ic\hsg_discovery_ir_page_5529ad5ae66340f3.html,hoasengroup.vn,https://hoasengroup.vn/vi/chi-tiet-tap-tin/hsg-cbtt-bao-cao-thuong-nien-ndtc-2021-2022/9051,https,hoasengroup.vn,True,HSG – CBTT BÁO CÁO THƯỜNG NIÊN NĐTC 2021 – 2022,html,annual_report,DISCOVERY_REVIEW,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;ANNUAL_REPORT_KEYWORD_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/quan-he-co-dong/,data\raw\official_finance_documents\01ic\hsg_discovery_ir_page_5529ad5ae66340f3.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/hsg-dieu-le-quy-che-quan-tri-quy-che-hoat-dong-cua-hdqt/8519,https,hoasengroup.vn,True,"HSG – Điều lệ, Quy chế Quản trị, Quy chế hoạt động của HĐQT",html,filing_page,DISCOVERY_REVIEW,15,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;GENERIC_PAGE_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960,https,hoasengroup.vn,True,canonical,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/feed/,https,hoasengroup.vn,True,Hoa Sen Group » Báo cáo tài chính hợp nhất quý 2 niên độ 2008-2009 Dòng phản hồi,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoasengroup.vn%2Fvi%2Fbai-viet%2Fbao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009%2F2960,https,hoasengroup.vn,True,alternate,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoasengroup.vn%2Fvi%2Fbai-viet%2Fbao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009%2F2960&format=xml,https,hoasengroup.vn,True,alternate,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/#main,https,hoasengroup.vn,True,Skip to content,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,https,hoasengroup.vn,True,Tiếng Việt,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/,https,hoasengroup.vn,True,Quan Hệ Cổ Đông,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/cong-bo-thong-tin/25/,https,hoasengroup.vn,True,Công Bố Thông Tin,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/thong-bao-co-dong/26/,https,hoasengroup.vn,True,Thông Báo Cổ Đông,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/bao-cao-thuong-nien/28/,https,hoasengroup.vn,True,Báo Cáo Thường Niên,html,annual_report,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;ANNUAL_REPORT_KEYWORD_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/bao-cao-tai-chinh/29/,https,hoasengroup.vn,True,Báo Cáo Tài Chính,html,financial_statement,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/dieu-le-va-quy-che/195/,https,hoasengroup.vn,True,Điều Lệ Và Quy Chế,html,filing_page,DISCOVERY_REVIEW,35,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/quan-he-co-dong/thong-tin-co-phieu/2266/,https,hoasengroup.vn,True,Thông Tin Cổ Phiếu,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
HSG,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/,data\raw\official_finance_documents\01ic\hsg_discovery_financial_statement_0ff2bdbe78c8cfba.html,hoasengroup.vn,https://hoasengroup.vn/vi/bai-viet/bao-cao-tai-chinh-hop-nhat-quy-2-nien-do-2008-2009/2960/#search-lightbox,https,hoasengroup.vn,True,Search,html,financial_statement,2008-Q2,0,REJECTED_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,https,khangdien.com.vn,True,alternate,html,financial_statement,DISCOVERY_REVIEW,75,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/en/shareholders-investors/reports-prospectus/financial-statements,https,khangdien.com.vn,True,alternate,html,financial_statement,DISCOVERY_REVIEW,75,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2#main,https,khangdien.com.vn,True,Bỏ qua nội dung,html,financial_statement,DISCOVERY_REVIEW,75,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong,https,khangdien.com.vn,True,Cổ Đông,html,filing_page,DISCOVERY_REVIEW,25,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/thong-tin-co-dong,https,khangdien.com.vn,True,Thông Tin Cổ Đông,html,filing_page,DISCOVERY_REVIEW,25,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/cong-bo-thong-tin,https,khangdien.com.vn,True,Công Bố Thông Tin,html,filing_page,DISCOVERY_REVIEW,25,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/dieu-le-cac-quy-che-hoat-dong,https,khangdien.com.vn,True,Điều Lệ & Các Quy Chế Hoạt Động,html,filing_page,DISCOVERY_REVIEW,40,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach,https,khangdien.com.vn,True,Báo Cáo & Cáo Bạch,html,filing_page,DISCOVERY_REVIEW,25,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/dai-hoi-dong-co-dong,https,khangdien.com.vn,True,Đại Hội Đồng Cổ Đông,html,filing_page,DISCOVERY_REVIEW,25,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/wp-content/uploads/2026/04/20260429-kdh-bctc-cong-ty-me-q12026-giai-trinh-trong-tm-sign.pdf,https,khangdien.com.vn,True,"BCTC Công ty Mẹ Q1.2026 + Giải trình trong TM                                    
                                                                             (29/04/2026)",pdf,financial_statement,2026-Q1,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/wp-content/uploads/2026/04/20260429-kdh-bctc-hop-nhat-q12026-giai-trinh-trong-tm-sign.pdf,https,khangdien.com.vn,True,"BCTC Hợp nhất Q1.2026 + Giải trình trong TM                                    
                                                                             (29/04/2026)",pdf,financial_statement,2026-Q1,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
KDH,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2,data\raw\official_finance_documents\01ic\kdh_discovery_financial_statement_c02902a63829093a.html,khangdien.com.vn,https://www.khangdien.com.vn/co-dong/bao-cao-cao-bach/bao-cao-tai-chinh-2#chi_tiet_du_an,https,khangdien.com.vn,True,Liên hệ,html,financial_statement,DISCOVERY_REVIEW,75,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_HTML_SNAPSHOT_SAVED;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,https://www.namlongvn.com/en/investor-relations/,data\raw\official_finance_documents\01ic\nlg_discovery_ir_page_6d72f944a65bacff.html,namlongvn.com,https://www.namlongvn.com/en/investor-relations/,https,namlongvn.com,True,alternate,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
