ticker,period,period_type,field_name,value,unit,currency,source_category,source_name,source_url,fetch_time,confidence_raw,raw_label,raw_value,notes
KDH,2026-Q1,quarter,cash,3613808683000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,cash,3613808683000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,short_term_debt,1952419672000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,short_term_debt,1952419672000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,long_term_debt,13395790342000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,long_term_debt,13395790342000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,operating_cash_flow,-633698923000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,operating_cash_flow,-633698923000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,inventory,29125945475000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,inventory,29125945475000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,revenue,1279401152222.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,revenue,1279401152222.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,total_assets,25894096680611.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,total_assets,25894096680611.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,total_liabilities,10983801528251.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,total_liabilities,10983801528251.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,equity,14910295152360.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,equity,14910295152360.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,cash,5027834155469.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,cash,5027834155469.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,short_term_debt,1211420751173.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,short_term_debt,1211420751173.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,long_term_debt,4275819166659.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,long_term_debt,4275819166659.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,operating_cash_flow,-519058317030.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,operating_cash_flow,-519058317030.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
NLG,2026-Q1,quarter,inventory,8381456484953.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:03+00:00,low,inventory,8381456484953.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,revenue,3178135157313.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,revenue,3178135157313.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,total_assets,93113743341650.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,total_assets,93113743341650.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,total_liabilities,53445549677868.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,total_liabilities,53445549677868.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,equity,39668193663782.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,equity,39668193663782.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,cash,918819193257.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,cash,918819193257.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,short_term_debt,51965687273649.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,short_term_debt,51965687273649.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,long_term_debt,0.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,long_term_debt,0.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
SSI,2026-Q1,quarter,operating_cash_flow,-1058707466231.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:19+00:00,low,operating_cash_flow,-1058707466231.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,revenue,1807010963787.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,revenue,1807010963787.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,total_assets,47964656475082.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,total_assets,47964656475082.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,total_liabilities,26516412468543.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,total_liabilities,26516412468543.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,equity,21448244006539.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,equity,21448244006539.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,cash,1426063961516.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,cash,1426063961516.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,short_term_debt,22189009359822.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,short_term_debt,22189009359822.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,long_term_debt,0.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,long_term_debt,0.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VND,2026-Q1,quarter,operating_cash_flow,4085585548712.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:36+00:00,low,operating_cash_flow,4085585548712.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,revenue,38034487298288.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,revenue,38034487298288.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
