dataset_name,record_key,ticker,field_name,source_category,source_name,source_priority_rank,value,normalized_value,source_url,fetch_time,confidence_raw,evidence_status,reconciliation_status,notes
market_price,ticker=KDH|date=2026-06-01,KDH,volume,vnstock,vnstock:vci:quote_history,7,2087200.0,2087200,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-01,KDH,trading_value,vnstock,vnstock:vci:quote_history,7,47275080.0,47275080,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-01,KDH,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-01,KDH,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-01,KDH,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-01,KDH,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,ticker,vnstock,vnstock:vci:quote_history,7,KDH,kdh,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,date,vnstock,vnstock:vci:quote_history,7,2026-06-02,2026-06-02,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,close,vnstock,vnstock:vci:quote_history,7,22.95,22.95,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,volume,vnstock,vnstock:vci:quote_history,7,4406100.0,4406100,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,trading_value,vnstock,vnstock:vci:quote_history,7,101119995.0,101119995,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-02,KDH,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,ticker,vnstock,vnstock:vci:quote_history,7,KDH,kdh,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,date,vnstock,vnstock:vci:quote_history,7,2026-06-03,2026-06-03,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,close,vnstock,vnstock:vci:quote_history,7,22.9,22.9,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,volume,vnstock,vnstock:vci:quote_history,7,1882500.0,1882500,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,trading_value,vnstock,vnstock:vci:quote_history,7,43109250.0,43109250,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-03,KDH,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,ticker,vnstock,vnstock:vci:quote_history,7,KDH,kdh,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,date,vnstock,vnstock:vci:quote_history,7,2026-06-04,2026-06-04,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,close,vnstock,vnstock:vci:quote_history,7,22.7,22.7,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,volume,vnstock,vnstock:vci:quote_history,7,413700.0,413700,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,trading_value,vnstock,vnstock:vci:quote_history,7,9390990.0,9390990,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=KDH|date=2026-06-04,KDH,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-02-27,2026-02-27,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,close,vnstock,vnstock:vci:quote_history,7,27.85,27.85,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,volume,vnstock,vnstock:vci:quote_history,7,2446000.0,2446000,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,68121100.0,68121100,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-02-27,NLG,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-03-02,2026-03-02,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,close,vnstock,vnstock:vci:quote_history,7,26.45,26.45,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,volume,vnstock,vnstock:vci:quote_history,7,7174500.0,7174500,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,189765525.0,189765525,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-02,NLG,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-03-03,2026-03-03,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,close,vnstock,vnstock:vci:quote_history,7,25.95,25.95,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,volume,vnstock,vnstock:vci:quote_history,7,5548500.0,5548500,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,143983575.0,143983575,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-03,NLG,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-03-04,2026-03-04,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,close,vnstock,vnstock:vci:quote_history,7,25.7,25.7,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,volume,vnstock,vnstock:vci:quote_history,7,6702900.0,6702900,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,172264530.0,172264530,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-04,NLG,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-03-05,2026-03-05,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,close,vnstock,vnstock:vci:quote_history,7,25.6,25.6,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,volume,vnstock,vnstock:vci:quote_history,7,3415600.0,3415600,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,87439360.0,87439360,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-05,NLG,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,ticker,vnstock,vnstock:vci:quote_history,7,NLG,nlg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,date,vnstock,vnstock:vci:quote_history,7,2026-03-06,2026-03-06,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,close,vnstock,vnstock:vci:quote_history,7,26.0,26,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,volume,vnstock,vnstock:vci:quote_history,7,4071600.0,4071600,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,trading_value,vnstock,vnstock:vci:quote_history,7,105861600.0,105861600,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=NLG|date=2026-03-06,NLG,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
